КОМОРЫ	KM	КОМОРСКИЕ ОСТРОВА	komory
КОМОРЫ	KM	КОМОРОС	komory
КОМОРЫ	KM	KOMORSKIE OSTROVA	komory
КОМОРЫ	KM	KOMOROS	komory
КОМОРЫ	KM	RJVJHJC	komory
КОМОРЫ	KM	KOMORY	komory
КОМОРЫ	KM	KOMORY	komory
КОМОРЫ	KM	KOMOROS	komory
КОНГО	CD	ДЕМОКРАТИЧЕСКАЯ РЕСПУБЛИКА КОНГО	kongo
КОНГО	CD	KONGO	kongo
КОНГО	CD	KONGO	kongo
КОНГО	CD	DEMOKRATICHESKAJA RESPUBLIKA KONGO	kongo
КОНГО	CD	DEMOKRATICHESKAIA RESPUBLIKA KONGO	kongo
КОНГО	CD	RJYUJ	kongo
КОНГО	CD	КОНГО	kongo
КОНГО	CD	LTVJRHFNBXTCRFZ HTCGE,KBRF RJYUJ	kongo
КОРЕЯ, НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	KP	SEVERNAIA KOREIA	kndr
КОРЕЯ, НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	KP	КНДР	kndr
КОРЕЯ, НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	KP	RJHTZ? YFHJLYJ-LTVJRHFNBXTCRFZ HTCG/	kndr
КОРЕЯ, НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	KP	KOREIA, NARODNO-DEMOKRATICHESKAIA RESP.	kndr
КОРЕЯ, НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	KP	KNDR	kndr
КОРЕЯ, НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	KP	КОРЕЯ СЕВЕРНАЯ	kndr
КОРЕЯ, НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	KP	RYLH	kndr
КОРЕЯ, НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	KP	RJHTZ CTDTHYFZ	kndr
КОРЕЯ, НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	KP	KOREJA, NARODNO-DEMOKRATICHESKAJA RESP.	kndr
КОРЕЯ, НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	KP	KOREJA SEVERNAJA	kndr
КОРЕЯ, НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	KP	KOREIA SEVERNAIA	kndr
КОРЕЯ, НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	KP	KNDR	kndr
КОРЕЯ, НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	KP	КОРЕЯ, НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	kndr
КОРЕЯ, НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	KP	CTDTHYFZ RJHTZ	kndr
КОРЕЯ, НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	KP	СЕВЕРНАЯ КОРЕЯ	kndr
КОРЕЯ, НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	KP	SEVERNAJA KOREJA	kndr
КОРЕЯ, РЕСПУБЛИКА	KR	IUZHNAIA KOREIA	koreia
КОРЕЯ, РЕСПУБЛИКА	KR	КОРЕЯ, РЕСПУБЛИКА	koreia
КОРЕЯ, РЕСПУБЛИКА	KR	JUZHNAJA KOREJA	koreia
КОРЕЯ, РЕСПУБЛИКА	KR	RJHTZ? HTCGE,KBRF	koreia
КОРЕЯ, РЕСПУБЛИКА	KR	SEUL	koreia
КОРЕЯ, РЕСПУБЛИКА	KR	ЮЖНАЯ КОРЕЯ	koreia
КОРЕЯ, РЕСПУБЛИКА	KR	KOREIA, RESPUBLIKA	koreia
КОРЕЯ, РЕСПУБЛИКА	KR	СЕУЛ	koreia
КОРЕЯ, РЕСПУБЛИКА	KR	KOREIA IUZHNAIA	koreia
КОРЕЯ, РЕСПУБЛИКА	KR	CTEK	koreia
КОРЕЯ, РЕСПУБЛИКА	KR	YFZ RJHTZ	koreia
КОРЕЯ, РЕСПУБЛИКА	KR	YFZ	koreia
КОРЕЯ, РЕСПУБЛИКА	KR	КОРЕЯ ЮЖНАЯ	koreia
КОРЕЯ, РЕСПУБЛИКА	KR	KOREJA, RESPUBLIKA	koreia
КОРЕЯ, РЕСПУБЛИКА	KR	KOREJA JUZHNAJA	koreia
КОСТА-РИКА	CR	КОСТА-РИКА	kosta-rika
КОСТА-РИКА	CR	KOSTA-RIKA	kosta-rika
КОСТА-РИКА	CR	KOSTA-RIKA	kosta-rika
КОСТА-РИКА	CR	RJCNF-HBRF	kosta-rika
КОТ Д'ИВУАР	CI	KOT-D'IVUAR	kot-divuar
КОТ Д'ИВУАР	CI	THTU CKJYJDJQ RJCNB	kot-divuar
КОТ Д'ИВУАР	CI	RJN L'BDEFH	kot-divuar
КОТ Д'ИВУАР	CI	RJN-L'DEFH	kot-divuar
КОТ Д'ИВУАР	CI	BEREG SLONOVOI KOSTI	kot-divuar
КОТ Д'ИВУАР	CI	KOT D'IVUAR	kot-divuar
КОТ Д'ИВУАР	CI	KOT D'IVUAR	kot-divuar
КОТ Д'ИВУАР	CI	КОТ-Д'ИВУАР	kot-divuar
КОТ Д'ИВУАР	CI	КОТ Д'ИВУАР	kot-divuar
КОТ Д'ИВУАР	CI	BEREG SLONOVOJ KOSTI	kot-divuar
КОТ Д'ИВУАР	CI	БЕРЕГ СЛОНОВОЙ КОСТИ	kot-divuar
КОТ Д'ИВУАР	CI	KOT-D'IVUAR	kot-divuar
КУБА	CU	KUBA	kuba
КУБА	CU	КУБА	kuba
КУБА	CU	RE,F	kuba
КУБА	CU	ГАВАНА	kuba
КУБА	CU	KUBA	kuba
КУБА	CU	GAVANA	kuba
КУБА	CU	UFDFYF	kuba
КУВЕЙТ	KW	КУВЕЙТ	kuveit
КУВЕЙТ	KW	KUVEIT	kuveit
КУВЕЙТ	KW	REDTQN	kuveit
КУВЕЙТ	KW	KUVEJT	kuveit
ЛАОССКАЯ НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	LA	LAOS	laos
ЛАОССКАЯ НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	LA	LAOS	laos
ЛАОССКАЯ НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	LA	LAOSSKAJA NARODNO-DEMOKRATICHESKAJA RESP	laos
ЛАОССКАЯ НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	LA	KFJC	laos
ЛАОССКАЯ НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	LA	ЛАОС	laos
ЛАОССКАЯ НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	LA	KFJCCRFZ YFHJLYJ-LTVJRHFNBXTCRFZ HTCG/	laos
ЛАОССКАЯ НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	LA	LAOSSKAIA NARODNO-DEMOKRATICHESKAIA RESP	laos
ЛАОССКАЯ НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	LA	ЛАОССКАЯ НАРОДНО-ДЕМОКРАТИЧЕСКАЯ РЕСП.	laos
ЛАТВИЯ	LV	LATVIJA	latvija
ЛАТВИЯ	LV	ЛАТВИЯ	latvija
ЛАТВИЯ	LV	KFNDBZ	latvija
ЛАТВИЯ	LV	LATVIIA	latvija
ЛЕСОТО	LS	ЛЕСОТО	lesoto
ЛЕСОТО	LS	LESOTO	lesoto
ЛЕСОТО	LS	LESOTO	lesoto
ЛЕСОТО	LS	KTCJNJ	lesoto
ЛИБЕРИЯ	LR	LIBERIJA	liberija
ЛИБЕРИЯ	LR	KB,THBZ	liberija
ЛИБЕРИЯ	LR	LIBERIIA	liberija
ЛИБЕРИЯ	LR	ЛИБЕРИЯ	liberija
ЛИВАН	LB	KBDFY	livan
ЛИВАН	LB	LIVAN	livan
ЛИВАН	LB	LIVAN	livan
ЛИВАН	LB	ЛИВАН	livan
ЛИВАН	LB	BEIRUT	livan
ЛИВАН	LB	БЕЙРУТ	livan
ЛИВАН	LB	BEJRUT	livan
ЛИВАН	LB	TQHEN	livan
ЛИТВА	LT	LITVA	litva
ЛИТВА	LT	KBNDF	litva
ЛИТВА	LT	LITVA	litva
ЛИТВА	LT	ЛИТВА	litva
ЛИХТЕНШТЕЙН	LI	ЛИХТЕНШТЕЙН	lihtenshtejn
ЛИХТЕНШТЕЙН	LI	KB[NTYINTQY	lihtenshtejn
ЛИХТЕНШТЕЙН	LI	LIHTENSHTEJN	lihtenshtejn
ЛИХТЕНШТЕЙН	LI	LIKHTENSHTEIN	lihtenshtejn
ЛЮКСЕМБУРГ	LU	LIUKSEMBURG	liuksemburg
ЛЮКСЕМБУРГ	LU	LJUKSEMBURG	liuksemburg
ЛЮКСЕМБУРГ	LU	K.RCTV,EHU	liuksemburg
ЛЮКСЕМБУРГ	LU	ЛЮКСЕМБУРГ	liuksemburg
МАВРИКИЙ	MU	MAVRIKIJ	mavrikij
МАВРИКИЙ	MU	MAVRIKII	mavrikij
МАВРИКИЙ	MU	VFDHBRBQ	mavrikij
МАВРИКИЙ	MU	МАВРИКИЙ	mavrikij
МАВРИТАНИЯ	MR	VFDHBNFYBZ	mavritaniia
МАВРИТАНИЯ	MR	MAVRITANIIA	mavritaniia
МАВРИТАНИЯ	MR	MAVRITANIJA	mavritaniia
МАВРИТАНИЯ	MR	МАВРИТАНИЯ	mavritaniia
МАДАГАСКАР	MG	MADAGASKAR	madagaskar
МАДАГАСКАР	MG	VFLFUFCRFH	madagaskar
МАДАГАСКАР	MG	МАДАГАСКАР	madagaskar
МАДАГАСКАР	MG	MADAGASKAR	madagaskar
МАКАО	MO	MAKAO	makao
МАКАО	MO	MAKAO	makao
МАКАО	MO	VFRFJ	makao
МАКАО	MO	МАКАО	makao
МАЛАВИ	MW	VFKFDB	malavi
МАЛАВИ	MW	МАЛАВИ	malavi
МАЛАВИ	MW	MALAVI	malavi
МАЛАВИ	MW	MALAVI	malavi
МАЛАЙЗИЯ	MY	MALAIZIIA	malaiziia
МАЛАЙЗИЯ	MY	КУАЛА-ЛУМПУР	malaiziia
МАЛАЙЗИЯ	MY	МАЛАЙЗИЯ	malaiziia
МАЛАЙЗИЯ	MY	MALAJZIJA	malaiziia
МАЛАЙЗИЯ	MY	VFKFQPBZ	malaiziia
МАЛАЙЗИЯ	MY	KUALA-LUMPUR	malaiziia
МАЛАЙЗИЯ	MY	REFKF-KEVGEH	malaiziia
МАЛИ	ML	MALI	mali
МАЛИ	ML	МАЛИ	mali
МАЛИ	ML	VFKB	mali
МАЛИ	ML	MALI	mali
МАЛЬДИВЫ	MV	VFKMLBDS	maldivy
МАЛЬДИВЫ	MV	MAL'DIVY	maldivy
МАЛЬДИВЫ	MV	MALDIVY	maldivy
МАЛЬДИВЫ	MV	МАЛЬДИВЫ	maldivy
МАЛЬТА	MT	MALTA	malta
МАЛЬТА	MT	VFKMNF	malta
МАЛЬТА	MT	МАЛЬТА	malta
МАЛЬТА	MT	MAL'TA	malta
МАРОККО	MA	MAROKKO	marokko
МАРОККО	MA	MAROKKO	marokko
МАРОККО	MA	МАРОККО	marokko
МАРОККО	MA	РАБАТ	marokko
МАРОККО	MA	RABAT	marokko
МАРОККО	MA	VFHJRRJ	marokko
МАРОККО	MA	HF,FN	marokko
МАРТИНИКА	MQ	MARTINIKA	martinika
МАРТИНИКА	MQ	MARTINIKA	martinika
МАРТИНИКА	MQ	МАРТИНИКА	martinika
МАРТИНИКА	MQ	VFHNBYBRF	martinika
МАРШАЛЛОВЫ ОСТРОВА	MH	МАРШАЛЛОВЫ ОСТРОВА	marshallovy
МАРШАЛЛОВЫ ОСТРОВА	MH	MARSHALOVY O-VA (SSHA)	marshallovy
МАРШАЛЛОВЫ ОСТРОВА	MH	VFHIFKJDS J-DF (CIF)	marshallovy
МАРШАЛЛОВЫ ОСТРОВА	MH	MARSHALLOVY OSTROVA	marshallovy
МАРШАЛЛОВЫ ОСТРОВА	MH	MARSHALLOVY OSTROVA	marshallovy
МАРШАЛЛОВЫ ОСТРОВА	MH	МАРШАЛОВЫ О-ВА (США)	marshallovy
МАРШАЛЛОВЫ ОСТРОВА	MH	VFHIFKKJDS JCNHJDF	marshallovy
МАРШАЛЛОВЫ ОСТРОВА	MH	MARSHALOVY O-VA (SSHA)	marshallovy
МЕКСИКА	MX	МЕКСИКА	meksika
МЕКСИКА	MX	VT[BRJ	meksika
МЕКСИКА	MX	MEKSIKA	meksika
МЕКСИКА	MX	MEHIKO	meksika
МЕКСИКА	MX	МЕХИКО	meksika
МЕКСИКА	MX	VTRCBRF	meksika
МЕКСИКА	MX	MEKSIKA	meksika
МЕКСИКА	MX	MEKHIKO	meksika
МОЗАМБИК	MZ	VFGENE	mozambik
МОЗАМБИК	MZ	МАПУТУ	mozambik
МОЗАМБИК	MZ	MAPUTU	mozambik
МОЗАМБИК	MZ	MOZAMBIK	mozambik
МОЗАМБИК	MZ	MOZAMBIK	mozambik
МОЗАМБИК	MZ	VJPFV,BR	mozambik
МОЗАМБИК	MZ	МОЗАМБИК	mozambik
МОЛДОВА, РЕСПУБЛИКА	MD	MOLDAVIIA	moldaviia
МОЛДОВА, РЕСПУБЛИКА	MD	МОЛДОВА	moldaviia
МОЛДОВА, РЕСПУБЛИКА	MD	VJKLJDF? HTCGE,KBRF	moldaviia
МОЛДОВА, РЕСПУБЛИКА	MD	VJKLFDBZ	moldaviia
МОЛДОВА, РЕСПУБЛИКА	MD	MOLDOVA, RESPUBLIKA	moldaviia
МОЛДОВА, РЕСПУБЛИКА	MD	МОЛДОВА, РЕСПУБЛИКА	moldaviia
МОЛДОВА, РЕСПУБЛИКА	MD	МОЛДАВИЯ	moldaviia
МОЛДОВА, РЕСПУБЛИКА	MD	MOLDOVA	moldaviia
МОЛДОВА, РЕСПУБЛИКА	MD	VJKLJDF	moldaviia
МОЛДОВА, РЕСПУБЛИКА	MD	MOLDOVA	moldaviia
МОЛДОВА, РЕСПУБЛИКА	MD	MOLDAVIJA	moldaviia
МОЛДОВА, РЕСПУБЛИКА	MD	MOLDOVA, RESPUBLIKA	moldaviia
МОНАКО	MC	VJYFRJ	monako
МОНАКО	MC	MONAKO	monako
МОНАКО	MC	MONAKO	monako
МОНАКО	MC	МОНАКО	monako
МОНГОЛИЯ	MN	VJYUJKBZ	mongoliia
МОНГОЛИЯ	MN	МОНГОЛИЯ	mongoliia
МОНГОЛИЯ	MN	MONGOLIIA	mongoliia
МОНГОЛИЯ	MN	MONGOLIJA	mongoliia
МЬЯНМА	MM	VMZYVF	mianma
МЬЯНМА	MM	M'JANMA	mianma
МЬЯНМА	MM	MIANMA	mianma
МЬЯНМА	MM	МЬЯНМА	mianma
НАМИБИЯ	NA	NAMIBIJA	namibija
НАМИБИЯ	NA	НАМИБИЯ	namibija
НАМИБИЯ	NA	NAMIBIIA	namibija
НАМИБИЯ	NA	YFVB,BZ	namibija
НАУРУ	NR	NAURU	nauru
НАУРУ	NR	YFEHE	nauru
НАУРУ	NR	НАУРУ	nauru
НАУРУ	NR	NAURU	nauru
НЕПАЛ	NP	YTGFK	nepal
НЕПАЛ	NP	NEPAL	nepal
НЕПАЛ	NP	НЕПАЛ	nepal
НЕПАЛ	NP	NEPAL	nepal
НИГЕР	NE	НИГЕР	niger
НИГЕР	NE	NIGER	niger
НИГЕР	NE	NIGER	niger
НИГЕР	NE	YBUTH	niger
НИГЕРИЯ	NG	NIGERIIA	nigeriia
НИГЕРИЯ	NG	YBUTHBZ	nigeriia
НИГЕРИЯ	NG	NIGERIJA	nigeriia
НИГЕРИЯ	NG	НИГЕРИЯ	nigeriia
НИДЕРЛАНДЫ	NL	GOLLANDIJA	niderlandy
НИДЕРЛАНДЫ	NL	НИДЕРЛАНДЫ	niderlandy
НИДЕРЛАНДЫ	NL	NIDERLANDY	niderlandy
НИДЕРЛАНДЫ	NL	YBLTHKFYLS	niderlandy
НИДЕРЛАНДЫ	NL	ГОЛЛАНДИЯ	niderlandy
НИДЕРЛАНДЫ	NL	NIDERLANDY	niderlandy
НИДЕРЛАНДЫ	NL	GOLLANDIIA	niderlandy
НИДЕРЛАНДЫ	NL	UJKKFYLBZ	niderlandy
НИКАРАГУА	NI	YBRFHFUEF	nikaragua
НИКАРАГУА	NI	NIKARAGUA	nikaragua
НИКАРАГУА	NI	НИКАРАГУА	nikaragua
НИКАРАГУА	NI	NIKARAGUA	nikaragua
НОВАЯ ЗЕЛАНДИЯ	NZ	НОВАЯ ЗЕЛАНДИЯ	zelandiia
НОВАЯ ЗЕЛАНДИЯ	NZ	NOVAIA ZELANDIIA	zelandiia
НОВАЯ ЗЕЛАНДИЯ	NZ	YJDFZ PTKFYLBZ	zelandiia
НОВАЯ ЗЕЛАНДИЯ	NZ	NOVAJA ZELANDIJA	zelandiia
НОРВЕГИЯ	NO	ОСЛО	norvegija
НОРВЕГИЯ	NO	JCKJ	norvegija
НОРВЕГИЯ	NO	НОРВЕГИЯ	norvegija
НОРВЕГИЯ	NO	YJHDTUBZ	norvegija
НОРВЕГИЯ	NO	NORVEGIJA	norvegija
НОРВЕГИЯ	NO	NORVEGIIA	norvegija
НОРВЕГИЯ	NO	OSLO	norvegija
ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫ	AE	ARABSKIE EMIRATY	oae
ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫ	AE	АБУ-ДАБИ	oae
ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫ	AE	OBIEEDINENNYE ARABSKIE EMIRATY	oae
ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫ	AE	ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫ	oae
ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫ	AE	ОАЭ	oae
ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫ	AE	АРАБСКИЕ ЭМИРАТЫ	oae
ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫ	AE	JF'	oae
ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫ	AE	"J,]TLBYTYYST FHF,CRBT ""VBHFNS"	oae
ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫ	AE	"FHF,CRBT ""VBHFNS"	oae
ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫ	AE	F,E-LF,B	oae
ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫ	AE	OA`E	oae
ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫ	AE	OAE	oae
ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫ	AE	"OB""EDINENNYE ARABSKIE `EMIRATY"	oae
ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫ	AE	ABU-DABI	oae
ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫ	AE	ARABSKIE `EMIRATY	oae
ОМАН	OM	OMAN	oman
ОМАН	OM	OMAN	oman
ОМАН	OM	ОМАН	oman
ОМАН	OM	МАСКАТ	oman
ОМАН	OM	JVFY	oman
ОМАН	OM	MASKAT	oman
ОМАН	OM	VFCRFN	oman
ПАКИСТАН	PK	PAKISTAN	pakistan
ПАКИСТАН	PK	PAKISTAN	pakistan
ПАКИСТАН	PK	ПАКИСТАН	pakistan
ПАКИСТАН	PK	GFRBCNFY	pakistan
ПАЛАУ	PW	PALAU	palau
ПАЛАУ	PW	GFKFE	palau
ПАЛАУ	PW	ПАЛАУ	palau
ПАЛАУ	PW	PALAU	palau
ПАНАМА	PA	PANAMA	panama
ПАНАМА	PA	ПАНАМА	panama
ПАНАМА	PA	PANAMA	panama
ПАНАМА	PA	GFYFVF	panama
ПАПУА-НОВАЯ ГВИНЕЯ	PG	ПАПУА-НОВАЯ ГВИНЕЯ	papua
ПАПУА-НОВАЯ ГВИНЕЯ	PG	PAPUA-NOVAJA GVINEJA	papua
ПАПУА-НОВАЯ ГВИНЕЯ	PG	PAPUA-NOVAIA GVINEIA	papua
ПАПУА-НОВАЯ ГВИНЕЯ	PG	GFGEF-YJDFZ UDBYTZ	papua
ПАПУА-НОВАЯ ГВИНЕЯ	PG	PAPUA NOVAJA GVINEJA	papua
ПАПУА-НОВАЯ ГВИНЕЯ	PG	PAPUA NOVAIA GVINEIA	papua
ПАПУА-НОВАЯ ГВИНЕЯ	PG	GFGEF YJDFZ UDBYTZ	papua
ПАПУА-НОВАЯ ГВИНЕЯ	PG	ПАПУА НОВАЯ ГВИНЕЯ	papua
ПАРАГВАЙ	PY	ПАРАГВАЙ	paragvai
ПАРАГВАЙ	PY	PARAGVAI	paragvai
ПАРАГВАЙ	PY	GFHFUDFQ	paragvai
ПАРАГВАЙ	PY	PARAGVAJ	paragvai
ПЕРУ	PE	GTHE	peru
ПЕРУ	PE	KBVF	peru
ПЕРУ	PE	ПЕРУ	peru
ПЕРУ	PE	PERU	peru
ПЕРУ	PE	ЛИМА	peru
ПЕРУ	PE	PERU	peru
ПЕРУ	PE	LIMA	peru
ПОЛЬША	PL	POLSHA	polsha
ПОЛЬША	PL	ВАРШАВА	polsha
ПОЛЬША	PL	GJKMIF	polsha
ПОЛЬША	PL	POL'SHA	polsha
ПОЛЬША	PL	DFHIFDF	polsha
ПОЛЬША	PL	ПОЛЬША	polsha
ПОЛЬША	PL	VARSHAVA	polsha
ПОРТУГАЛИЯ	PT	PORTUGALIIA	portugaliia
ПОРТУГАЛИЯ	PT	PORTUGALIJA	portugaliia
ПОРТУГАЛИЯ	PT	ПОРТУГАЛИЯ	portugaliia
ПОРТУГАЛИЯ	PT	GJHNEUFKBZ	portugaliia
ПУЭРТО-РИКО	PR	PUERTO-RIKO	puerto-riko
ПУЭРТО-РИКО	PR	PU`ERTO-RIKO	puerto-riko
ПУЭРТО-РИКО	PR	GE'HNJ-HBRJ	puerto-riko
ПУЭРТО-РИКО	PR	ПУЭРТО-РИКО	puerto-riko
РЕСПУБЛИКА МАКЕДОНИЯ	MK	RESPUBLIKA MAKEDONIJA	makedoniia
РЕСПУБЛИКА МАКЕДОНИЯ	MK	МАКЕДОНИЯ	makedoniia
РЕСПУБЛИКА МАКЕДОНИЯ	MK	MAKEDONIIA	makedoniia
РЕСПУБЛИКА МАКЕДОНИЯ	MK	HTCGE,KBRF VFRTLJYBZ	makedoniia
РЕСПУБЛИКА МАКЕДОНИЯ	MK	RESPUBLIKA MAKEDONIIA	makedoniia
РЕСПУБЛИКА МАКЕДОНИЯ	MK	РЕСПУБЛИКА МАКЕДОНИЯ	makedoniia
РЕСПУБЛИКА МАКЕДОНИЯ	MK	VFRTLJYBZ	makedoniia
РЕСПУБЛИКА МАКЕДОНИЯ	MK	MAKEDONIJA	makedoniia
РОССИЯ	RU	ROSSIIA	rossiia
РОССИЯ	RU	HJCCBZ	rossiia
РОССИЯ	RU	ROSSIYA	rossiia
РОССИЯ	RU	ROSSIJA	rossiia
РУАНДА	RW	RUANDA	ruanda
РУАНДА	RW	HEFYLF	ruanda
РУАНДА	RW	РУАНДА	ruanda
РУАНДА	RW	RUANDA	ruanda
РУМЫНИЯ	RO	RUMYNIJA	rumynija
РУМЫНИЯ	RO	RUMYNIIA	rumynija
РУМЫНИЯ	RO	HEVSYBZ	rumynija
РУМЫНИЯ	RO	РУМЫНИЯ	rumynija
САМОА	WS	CFVJF	samoa
САМОА	WS	SAMOA	samoa
САМОА	WS	SAMOA	samoa
САМОА	WS	САМОА	samoa
САН-МАРИНО	SM	SAN-MARINO	san-marino
САН-МАРИНО	SM	SAN-MARINO	san-marino
САН-МАРИНО	SM	CFY-VFHBYJ	san-marino
САН-МАРИНО	SM	САН-МАРИНО	san-marino
